0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.028156119711795213e+02	3.752088821466821210e-04	1.004299093412846788e-01
4.033288942183108361e+02	7.461584543038750307e-04	9.898780184662714365e-02
6.018439195812685512e+02	1.113411251225346864e-03	9.768973477020420626e-02
7.986208320160770882e+02	1.477448539229742584e-03	9.651533421866562157e-02
9.938835750672309359e+02	1.838684613874377264e-03	9.544775152350232217e-02
1.187826113381853020e+03	2.197478309756428078e-03	9.447298304114667977e-02
1.380617460857026117e+03	2.554142302585498021e-03	9.357933045674685091e-02
1.572405760778756758e+03	2.908950657440699961e-03	9.275697118821087106e-02
1.763321610413778444e+03	3.262144979265490120e-03	9.199761529134505011e-02
1.953480781421694246e+03	3.613939445630134396e-03	9.129423050906636250e-02
2.142986455461082642e+03	3.964524942603003116e-03	9.064082115355757974e-02
2.331931069397778174e+03	4.314072478385889454e-03	9.003224963863484809e-02
2.520397844997405628e+03	4.662736013245200734e-03	8.946409190328874494e-02
2.708462062674902882e+03	5.010654815948569797e-03	8.893251984876177074e-02
2.896192126841217942e+03	5.357955434656253013e-03	8.843420537506892221e-02
3.083650460905139880e+03	5.704753352674508428e-03	8.796624174372574823e-02
3.270894262496623469e+03	6.051154385618753503e-03	8.752607888479288500e-02
3.457976143542080081e+03	6.397255865552848274e-03	8.711146996427807099e-02
3.644944675106888553e+03	6.743147648947744183e-03	8.672042707577992671e-02
3.831844853162440813e+03	7.088912978350515350e-03	8.635118435125635483e-02
4.018718498432574052e+03	7.434629222100261683e-03	8.600216712578132028e-02
4.205604601067590920e+03	7.780368511975043269e-03	8.567196605999526093e-02
4.392539618958498068e+03	8.126198295073222208e-03	8.535931533711027530e-02
4.579557736944196222e+03	8.472181813346763707e-03	8.506307422077047375e-02
4.766691092900528929e+03	8.818378521865979230e-03	8.478221139516788074e-02
4.953969975676084687e+03	9.164844455000757673e-03	8.451579161681339880e-02
5.141422999004925259e+03	9.511632548159110884e-03	8.426296429390223164e-02
5.329077254843313312e+03	9.858792921460130323e-03	8.402295367886603028e-02
5.516958449020191438e+03	1.020637313068735452e-02	8.379505041581299107e-02
5.705091021630288196e+03	1.055441839001603453e-02	8.357860422996696292e-02
5.893498254219525734e+03	1.090297177030612186e-02	8.337301758305583343e-02
6.082202365498346808e+03	1.125207437617194162e-02	8.317774014857327869e-02
6.271224597058248946e+03	1.160176550455776015e-02	8.299226398530024085e-02
6.460585290348099988e+03	1.195208278714398470e-02	8.281611930751826833e-02
6.650303955986129040e+03	1.230306231857433881e-02	8.264887076678474609e-02
6.840399336330264305e+03	1.265473877221099004e-02	8.249011417371245047e-02
7.030889462101566096e+03	1.300714550488789832e-02	8.233947359939206012e-02
7.221791703746343046e+03	1.336031465193073323e-02	8.219659880538150720e-02
7.413122818131714666e+03	1.371427721354367274e-02	8.206116295891921486e-02
7.604898991090620257e+03	1.406906313351764803e-02	8.193286059644690200e-02
7.797135876265851039e+03	1.442470137109182378e-02	8.181140580393324313e-02
7.989848630646640231e+03	1.478121996669628374e-02	8.169653058699717640e-02
8.183051947141480014e+03	1.513864610221173773e-02	8.158798340764718271e-02
8.376760084489635119e+03	1.549700615630582486e-02	8.148552786766158351e-02
8.570986894777935959e+03	1.585632575533918107e-02	8.138894152135502102e-02
8.765745848797354483e+03	1.621662982027510455e-02	8.129801480278719961e-02
8.961050059447974490e+03	1.657794260997875330e-02	8.121255005443502040e-02
9.156912303376555428e+03	1.694028776124662655e-02	8.113236064602852293e-02
9.353345041010292334e+03	1.730368832586904118e-02	8.105727017368487275e-02
9.550360435133841747e+03	1.766816680499760581e-02	8.098711173071407310e-02
9.747970368138854610e+03	1.803374518105688162e-02	8.092172724252293114e-02
9.946186458064075850e+03	1.840044494741854136e-02	8.086096685896408676e-02
1.014502007352937835e+04	1.876828713602934906e-02	8.080468839826809857e-02
1.034448234765865527e+04	1.913729234316851463e-02	8.075275683738063204e-02
1.054458419107540612e+04	1.950748075348950061e-02	8.070504384412460763e-02
1.074533630404793257e+04	1.987887216248867411e-02	8.066142734712512807e-02
1.094674918785204864e+04	2.025148599752629036e-02	8.062179113988832135e-02
1.114883315541456614e+04	2.062534133751695031e-02	8.058602451582311255e-02
1.135159834129349292e+04	2.100045693139296343e-02	8.055402193133889832e-02
1.155505471104562457e+04	2.137685121543440522e-02	8.052568269446036542e-02
1.175921207002938900e+04	2.175454232955436815e-02	8.050091067666897970e-02
1.196408007168362928e+04	2.213354813261471377e-02	8.047961404591674750e-02
1.216966822532236802e+04	2.251388621684638144e-02	8.046170501896440785e-02
1.237598590347992649e+04	2.289557392143786244e-02	8.044709963138872710e-02
1.258304234883879872e+04	2.327862834535178102e-02	8.043571752375934525e-02
1.279084668077018068e+04	2.366306635942483361e-02	8.042748174263857075e-02
1.299940790151337569e+04	2.404890461779974828e-02	8.042231855518211514e-02
1.320873490201958157e+04	2.443615956873622375e-02	8.042015727623862131e-02
1.341883646748247156e+04	2.482484746484257127e-02	8.042093010694673083e-02
1.362972128257696568e+04	2.521498437276738572e-02	8.042457198392168050e-02
1.384139793642419863e+04	2.560658618238476417e-02	8.043102043820395119e-02
1.405387492730294434e+04	2.599966861551044478e-02	8.044021546322589755e-02
1.426716066712072097e+04	2.639424723417333266e-02	8.045209939110091468e-02
1.448126348566281740e+04	2.679033744847621537e-02	8.046661677662256262e-02
1.469619163463087170e+04	2.718795452406711291e-02	8.048371428839445896e-02
1.491195329148553537e+04	2.758711358924824039e-02	8.050334060657422797e-02
1.512855656310467384e+04	2.798782964174364660e-02	8.052544632675139036e-02
1.534600948926795718e+04	2.839011755514572050e-02	8.054998386952497147e-02
1.556432004597897867e+04	2.879399208506110835e-02	8.057690739537674840e-02
1.578349614863377974e+04	2.919946787497249008e-02	8.060617272446986281e-02
1.600354565504537641e+04	2.960655946183394713e-02	8.063773726103691530e-02
1.622447636833206161e+04	3.001528128141431329e-02	8.067155992204570747e-02
1.644629603967777439e+04	3.042564767340388138e-02	8.070760106985121196e-02
1.666901237097096964e+04	3.083767288629629677e-02	8.074582244857136937e-02
1.689263301733040498e+04	3.125137108206125364e-02	8.078618712394190771e-02
1.711716558952173727e+04	3.166675634061521388e-02	8.082865942642360191e-02
1.734261765627296700e+04	3.208384266410498759e-02	8.087320489735279339e-02
1.756899674649380904e+04	3.250264398101354590e-02	8.091979023794065862e-02
1.779631035140271342e+04	3.292317415009501924e-02	8.096838326094230043e-02
1.802456592656815337e+04	3.334544696415108617e-02	8.101895284483265347e-02
1.825377089386813532e+04	3.376947615365605282e-02	8.107146889032822157e-02
1.848393264337155051e+04	3.419527539023736740e-02	8.112590227911770091e-02
1.871505853514694900e+04	3.462285829002186011e-02	8.118222483466455697e-02
1.894715590099984183e+04	3.505223841684970698e-02	8.124040928496080449e-02
1.918023204614493443e+04	3.548342928536812879e-02	8.130042922711112896e-02
1.941429425081508816e+04	3.591644436400791285e-02	8.136225909364734610e-02
1.964934977181048089e+04	3.635129707784939129e-02	8.142587412046801976e-02
1.988540584399021463e+04	3.678800081138190042e-02	8.149125031631000715e-02
2.012246968171031040e+04	3.722656891116407629e-02	8.155836443366680510e-02
2.036054848021002181e+04	3.766701468838853928e-02	8.162719394107179061e-02
2.059964941694881418e+04	3.810935142135530446e-02	8.169771699666948661e-02
2.083977965289723215e+04	3.855359235785987826e-02	8.176991242300336860e-02
2.108094633378237995e+04	3.899975071749740146e-02	8.184375968295322379e-02
2.132315659129139385e+04	3.944783969388908351e-02	8.191923885676401229e-02
2.156641754423423845e+04	3.989787245683334288e-02	8.199633062010078244e-02
2.181073629966775115e+04	4.034986215438533808e-02	8.207501622307863953e-02
2.205611995398316139e+04	4.080382191486885135e-02	8.215527747021880711e-02
2.230257559395775024e+04	4.125976484882183659e-02	8.223709670127506144e-02
2.255011029777343356e+04	4.171770405088085637e-02	8.232045677289293040e-02
2.279873113600263605e+04	4.217765260160488000e-02	8.240534104105519397e-02
2.304844517256405379e+04	4.263962356924350106e-02	8.249173334427278848e-02
2.329925946564792321e+04	4.310363001144866535e-02	8.257961798748543469e-02
2.355118106861431806e+04	4.356968497693649439e-02	8.266897972663567185e-02
2.380421703086401976e+04	4.403780150709844105e-02	8.275980375388308774e-02
2.405837439868343063e+04	4.450799263756434476e-02	8.285207568342671525e-02
2.431366021606487629e+04	4.498027139972002320e-02	8.294578153790534147e-02
2.457008152550350860e+04	4.545465082218148878e-02	8.304090773534902881e-02
2.482764536877105638e+04	4.593114393222645642e-02	8.313744107665513305e-02
2.508635878766893074e+04	4.640976375718752073e-02	8.323536873356246479e-02
2.534622882475865845e+04	4.689052332580351951e-02	8.333467823710093147e-02
2.560726252407461652e+04	4.737343566953804153e-02	8.343535746649598239e-02
2.586946693181502269e+04	4.785851382385779285e-02	8.353739463850215485e-02
2.613284909701726065e+04	4.834577082948193771e-02	8.364077829715135803e-02
2.639741607221366576e+04	4.883521973359528090e-02	8.374549730389289903e-02
2.666317491407064881e+04	4.932687359103069685e-02	8.385154082810937493e-02
