0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.018485055637549692e+02	1.318279874540173406e-04	5.069996027434485464e-02
2.033413078267561787e+02	2.632613832247492286e-04	5.040108296773247731e-02
3.045189753733648104e+02	3.942866543025629620e-04	5.012210039357086616e-02
4.054189874822133106e+02	5.249523382555515774e-04	4.986149508646157275e-02
5.060760263801343513e+02	6.553033502907605742e-04	4.961789140168481466e-02
6.065222389712762379e+02	7.853813222120107967e-04	4.939004079842675837e-02
7.067874714409398393e+02	9.152249062484202379e-04	4.917680875479371605e-02
8.068994797379372130e+02	1.044870047643781325e-03	4.897716312528338500e-02
9.068841185912287983e+02	1.174350229446214635e-03	4.879016377408898486e-02
1.006765511410043359e+03	1.303696692540501963e-03	4.861495333752310910e-02
1.106566203146985345e+03	1.432938633616221476e-03	4.845074898631879928e-02
1.206307297965867292e+03	1.562103383456881064e-03	4.829683507389732205e-02
1.306008583346266050e+03	1.691216567663611590e-03	4.815255657015915514e-02
1.405688642072285575e+03	1.820302251688030865e-03	4.801731319218592586e-02
1.505364953389702805e+03	1.949383071837375086e-03	4.789055415362818841e-02
1.605053984471797548e+03	2.078480353728684102e-03	4.777177346370114347e-02
1.704771273206931028e+03	2.207614219504030074e-03	4.766050571474474834e-02
1.804531503208772392e+03	2.336803684973531164e-03	4.755632230437779190e-02
1.904348571850341159e+03	2.466066747723710036e-03	4.745882804451195813e-02
2.004235652035462181e+03	2.595420467115369580e-03	4.736765811496028433e-02
2.104205248343185303e+03	2.724881036994072914e-03	4.728247532422812094e-02
2.204269248111905654e+03	2.854463851847181995e-03	4.720296764431802100e-02
2.304438967968765155e+03	2.984183567062232301e-03	4.712884599015098458e-02
2.404725196255616083e+03	3.114054153871077986e-03	4.705984221751677993e-02
2.505138231755174274e+03	3.244088949502532161e-03	4.699570731639576143e-02
2.605687919077660354e+03	3.374300703010122988e-03	4.693620977908487951e-02
2.706383681030943535e+03	3.504701617193286753e-03	4.688113412484112147e-02
2.807234548263132638e+03	3.635303386986201216e-03	4.683027956478252873e-02
