0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.279426929483877196e+01	2.366939819545172969e-05	6.393073457248096142e-03
2.566718749041725900e+01	4.748429685727193346e-05	6.408715510884154150e-03
3.861928494536678613e+01	7.144567714892855468e-05	6.424476328742408440e-03
5.165109230260310369e+01	9.555452075981574959e-05	6.440355084718641862e-03
6.476314054274740784e+01	1.198118100040827100e-04	6.456350978513335920e-03
7.795596103643327979e+01	1.442185279174015736e-04	6.472463234985266836e-03
9.123008559552943098e+01	1.687756583517294651e-04	6.488691103522854775e-03
1.045860465233123762e+02	1.934841860681278984e-04	6.505033857433084946e-03
1.180243766636103544e+02	2.183450968276791457e-04	6.521490793347370883e-03
1.315456094489675252e+02	2.433593774805899298e-04	6.538061230643832551e-03
1.451502789478344937e+02	2.685280160534937949e-04	6.554744510885476654e-03
1.588389199108283378e+02	2.938520018350323885e-04	6.571539997273992927e-03
1.726120678160866930e+02	3.193323254597604040e-04	6.588447074118606098e-03
1.864702589137346251e+02	3.449699789904090677e-04	6.605465146319544623e-03
2.004140302695010973e+02	3.707659559985770187e-04	6.622593638865738493e-03
2.144439198075041588e+02	3.967212516438827050e-04	6.639831996346370543e-03
2.285604663522220505e+02	4.228368627516107688e-04	6.657179682475679317e-03
2.427642096696932299e+02	4.491137878889324355e-04	6.674636179631090668e-03
2.570556905079471903e+02	4.755530274397022899e-04	6.692200988403781275e-03
2.714354506366968280e+02	5.021555836778891216e-04	6.709873627161510971e-03
2.859040328863276841e+02	5.289224608397061602e-04	6.727653631623734323e-03
3.004619811861654171e+02	5.558546651944060082e-04	6.745540554447895971e-03
3.151098406020950620e+02	5.829532051138758492e-04	6.763533964827452699e-03
3.298481573735089114e+02	6.102190911409915161e-04	6.781633448100372365e-03
3.446774789496247990e+02	6.376533360568058251e-04	6.799838605368657869e-03
3.595983540251839372e+02	6.652569549465903653e-04	6.818149053128227423e-03
3.746113325755489427e+02	6.930309652647655486e-04	6.836564422908504926e-03
3.897169658912196724e+02	7.209763868987563223e-04	6.855084360922331956e-03
4.049158066117922772e+02	7.490942422318157224e-04	6.873708527724748524e-03
4.202084087593599975e+02	7.773855562048159404e-04	6.892436597881519515e-03
4.355953277713855414e+02	8.058513563770631745e-04	6.911268259646398925e-03
4.510771205330570410e+02	8.344926729861555648e-04	6.930203214647248124e-03
