1.000000000000000000e+04	9.983126699352940705e+03	9.724324491301978924e+03	9.167506339009398289e+03	8.482717978012282401e+03	7.779024107857683703e+03	7.103965206019854122e+03	6.475157979866919050e+03	5.897284972150287103e+03	5.369666798503662903e+03	4.889514716535764819e+03	4.453318277374145509e+03	4.057435516361012105e+03	3.698340420187842938e+03	3.372721502228238933e+03	3.077514872027659749e+03	2.809908210867909020e+03	2.567331871705802769e+03	2.347444501595089605e+03	2.148116649094451077e+03	1.967414014898654841e+03	1.803581149486451068e+03	1.655025982000133808e+03	1.520305350788161832e+03	1.398111593478163968e+03	1.287260193814954164e+03	1.186678449671157068e+03	1.095395109302372248e+03	1.012530914504344992e+03	9.372899861731268629e+02	8.689519877476135434e+02	8.068650038522346222e+02	7.504390743712631320e+02	6.991403276798685056e+02	6.524856605189895618e+02	6.100379158302258702e+02	5.714015136371972403e+02	5.362184936933540484e+02	5.041649320664629954e+02	4.749476970717174709e+02	4.483015129883301029e+02	4.239863027959470969e+02	4.017847837527398269e+02	3.815002920140394735e+02	3.629548146699027598e+02	3.459872095741419002e+02	3.304515951577504893e+02	3.162158940799805578e+02	3.031605160817334195e+02	2.911771667810333497e+02	2.801677704000210838e+02	2.700434955479028645e+02	2.607238742141234411e+02	2.521360050605138952e+02	2.442138329482164920e+02	2.368974974029014220e+02	2.301327434173465178e+02	2.238703886204210960e+02	2.180658414118859980e+02	2.126786651788004008e+02	2.076721841766270416e+02	2.030131270810460364e+02	1.986713045991033937e+02	1.946193178744095462e+02	1.908322947342257976e+02	1.872876511094202385e+02	1.839648752143542652e+02	1.808453323052732458e+02	1.779120880452529434e+02	1.751497486929551144e+02	1.725443165036446658e+02	1.700830588856513543e+02	1.677543899953312234e+02	1.655477635800031635e+02	1.634535759926839091e+02	1.614630784057247013e+02	1.595682973438761110e+02	1.577619627416760579e+02	1.560374428064062613e+02	1.543886850368452315e+02	1.528101628102797633e+02	1.512968270067253798e+02	1.498440621901105203e+02	1.484476469122990068e+02	1.471037177473862698e+02	1.458087367013132791e+02	1.445594616758794473e+02	1.433529196968907797e+02	1.421863826440176126e+02	1.410573452450368563e+02	1.399635051197862765e+02	1.389027446796894480e+02	1.378731147073138743e+02	1.368728194570990127e+02	1.359002031336016501e+02	1.349537376173216217e+02	1.340320113205036705e+02	1.331337190665774415e+02	1.322576528969673859e+02	1.314026937181955077e+02
1.000000000000000000e+04	9.966036280029547925e+03	9.635471637277949412e+03	9.035612309687858215e+03	8.338576383485751649e+03	7.637329463425762697e+03	6.970556326357457692e+03	6.351939536118146862e+03	5.784505148800269126e+03	5.266903045522916727e+03	4.796094792857364155e+03	4.368499681833706745e+03	3.980481440447043042e+03	3.628550980287200218e+03	3.309445402875167929e+03	3.020152403366933413e+03	2.757910391678482029e+03	2.520197908967219519e+03	2.304718571344603333e+03	2.109384475416648456e+03	1.932299477604691219e+03	1.771743032064105591e+03	1.626154911762391976e+03	1.494120952159220451e+03	1.374359858796502294e+03	1.265711067054104205e+03	1.167123613653048778e+03	1.077645964510611975e+03	9.964167365158185703e+02	9.226562484563327189e+02	8.556588367951218288e+02	7.947858741203706359e+02	7.394594311673783977e+02	6.891565268867525447e+02	6.434039148261143737e+02	6.017733579206684453e+02	5.638773475369898733e+02	5.293652262140951734e+02	4.979196769560544453e+02	4.692535451274744105e+02	4.431069619814355178e+02	4.192447416058299723e+02	3.974540256162170522e+02	3.775421522588536050e+02	3.593347287279034958e+02	3.426738874583420511e+02	3.274167089423946209e+02	3.134337952461218038e+02	3.006079798850975635e+02	2.888331610665217113e+02	2.780132465302854143e+02	2.680611993340976369e+02	2.588981749371595811e+02	2.504527408527541468e+02	2.426601709700788660e+02	2.354618073980413442e+02	2.288044833651496504e+02	2.226400013268949749e+02	2.169246609907870607e+02	2.116188324750896186e+02	2.066865702750929188e+02	2.020952641250023873e+02	1.978153232183555872e+02	1.938198905888584136e+02	1.900845847602495553e+02	1.865872660511217589e+02	1.833078251714617863e+02	1.802279919744215135e+02	1.773311624319975408e+02	1.746022420886110353e+02	1.720275044142422871e+02	1.695944626303475786e+02	1.672917537187209689e+02	1.651090334473524024e+02	1.630368813592439778e+02	1.610667147713639338e+02	1.591907109223674865e+02	1.574017364903586440e+02	1.556932837767719207e+02	1.540594129199251938e+02	1.524946995628673392e+02	1.509941874553520336e+02	1.495533455196025727e+02	1.481680289546585811e+02	1.468344439948212425e+02	1.455491159745412801e+02	1.443088603854012035e+02	1.431107566409389733e+02	1.419521242922244539e+02	1.408305014617675397e+02	1.397436252854667771e+02	1.386894141724791893e+02	1.376659517110082334e+02	1.366714720644602892e+02	1.357043467172222790e+02	1.347630724427965276e+02	1.338462603790940193e+02	1.329526261067029793e+02	1.320809806358601861e+02	1.312302222168005699e+02
1.000000000000000000e+04	9.919991746924692052e+03	9.444782934167982603e+03	8.766822427055538355e+03	8.049715597111744501e+03	7.355229688926712697e+03	6.705707355273671055e+03	6.107642616722532694e+03	5.561046886129916857e+03	5.063356300032684885e+03	4.611087513993699758e+03	4.200542467743790439e+03	3.828105978972512730e+03	3.490366654646933512e+03	3.184160035639756188e+03	2.906577102420058964e+03	2.654957327513241125e+03	2.426875018023593839e+03	2.220123039506420810e+03	2.032695883871276692e+03	1.862773038196505013e+03	1.708703118542042830e+03	1.568988982200337205e+03	1.442273899893990574e+03	1.327328798192856084e+03	1.223040543570378532e+03	1.128401218655850698e+03	1.042498330714845906e+03	9.645058879621554979e+02	8.936762785266273568e+02	8.293328882794332912e+02	7.708633964051466592e+02	7.177136909722194105e+02	6.693823504862390337e+02	6.254156412562138030e+02	5.854029842248271507e+02	5.489728486169032067e+02	5.157890332910014877e+02	4.855473000070871876e+02	4.579723259318947726e+02	4.328149455912599137e+02	4.098496551458266026e+02	3.888723543219921339e+02	3.696983035830876929e+02	3.521602761883268613e+02	3.361068866717515675e+02	3.214010789921294986e+02	3.079187591709812750e+02	2.955475586605278409e+02	2.841857159788124818e+02	2.737410653259689752e+02	2.641301219635810185e+02	2.552772551082464076e+02	2.471139399691298308e+02	2.395780813557595934e+02	2.326134020040276482e+02	2.261688894220226302e+02	2.201982956492716141e+02	2.146596848588236526e+02	2.095150242166951386e+02	2.047298138521102828e+02	2.002727521891441995e+02	1.961154332496655286e+02	1.922320728625191748e+02	1.885992610077522329e+02	1.851957377906917941e+02	1.820021907809330344e+02	1.790010716687429806e+02	1.761764303879500631e+02	1.735137650320599789e+02	1.709998860509495842e+02	1.686227933608358285e+02	1.663715651313788157e+02	1.642362571325282090e+02	1.622078116310110261e+02	1.602779749232729785e+02	1.584392226794008138e+02	1.566846923517115897e+02	1.550081219733871194e+02	1.534037947371968755e+02	1.518664888028775977e+02	1.503914318346109837e+02	1.489742598178796129e+02	1.476109797481022667e+02	1.462979358226082525e+02	1.450317788026810888e+02	1.438094382444309360e+02	1.426280973259975440e+02	1.414851700247000394e+02	1.403782804213331303e+02	1.393052439300349477e+02	1.382640502714970410e+02	1.372528480246330105e+02	1.362699306075910215e+02	1.353137235531879128e+02	1.343827729567657627e+02	1.334757349860294369e+02	1.325913663529794917e+02	1.317285156575661631e+02	1.308861155212574090e+02
1.000000000000000000e+04	9.817648610240774360e+03	9.127990106818708227e+03	8.352420335921859078e+03	7.615562440759321362e+03	6.935530891866321326e+03	6.313428008215177215e+03	5.746554389679355154e+03	5.231094010519815129e+03	4.762959495087513460e+03	4.338126826894557780e+03	3.952775777795876820e+03	3.603345302616541176e+03	3.286549394490387840e+03	2.999374068955191888e+03	2.739065367367007184e+03	2.503113303049044589e+03	2.289234279285370576e+03	2.095353306493676428e+03	1.919586719142568882e+03	1.760225754346570284e+03	1.615721165513825099e+03	1.484668937049854776e+03	1.365797104269433248e+03	1.257953647174146226e+03	1.160095406926957367e+03	1.071277963538503627e+03	9.906464088054135573e+02	9.174269476716928011e+02	8.509192625207641640e+02	7.904895775616912488e+02	7.355643638766275672e+02	6.856246294789949616e+02	6.402007426540668575e+02	5.988677407618837378e+02	5.612410804794111527e+02	5.269727890860588104e+02	4.957479798191412783e+02	4.672816975283025158e+02	4.413160638329590597e+02	4.176176937385773158e+02	3.959753582012699553e+02	3.761978694566608965e+02	3.581121680594339978e+02	3.415615925272037430e+02	3.264043142590170419e+02	3.125119220175683949e+02	2.997681417376501258e+02	2.880676787628867714e+02	2.773151708299075153e+02	2.674242412240828912e+02	2.583166425334766245e+02	2.499214823368585883e+02	2.421745229858980224e+02	2.350175483883529068e+02	2.283977913757118472e+02	2.222674158513017062e+02	2.165830484696072062e+02	2.113053550995389003e+02	2.063986577788197962e+02	2.018305882777472107e+02	1.975717747625001550e+02	1.935955583847224375e+02	1.898777369283163239e+02	1.863963329196492680e+02	1.831313838563122829e+02	1.800647524345255022e+02	1.771799548588583377e+02	1.744620055018447431e+02	1.718972763474776286e+02	1.694733698028251752e+02	1.671790035980709774e+02	1.650039066180314364e+02	1.629387246193873580e+02	1.609749348881796323e+02	1.591047689829303806e+02	1.573211427907601490e+02	1.556175931979993834e+02	1.539882207438478474e+02	1.524276376861887172e+02	1.509309209634067770e+02	1.494935695855675135e+02	1.481114660330366917e+02	1.467808412810490495e+02	1.454982431052833078e+02	1.442605073565361522e+02	1.430647319224257785e+02	1.419082531210848401e+02	1.407886242961523351e+02	1.397035964044804928e+02	1.386511004078394365e+02	1.376292312980043846e+02	1.366362336008484988e+02	1.356704882197944642e+02	1.347305004923180718e+02	1.338148893452442394e+02	1.329223774454166858e+02	1.320517822521865980e+02	1.312020078871022690e+02	1.303720377441542837e+02
1.000000000000000000e+04	9.610488695694473790e+03	8.653134349936424769e+03	7.782373037865788319e+03	7.036607901195508020e+03	6.382962963406754170e+03	5.799893265898607751e+03	5.275115483687467531e+03	4.800871718672220595e+03	4.371539510104025794e+03	3.982585536038016471e+03	3.630116537486838297e+03	3.310681031959083157e+03	3.021174671640335418e+03	2.758788459653122572e+03	2.520975032118006766e+03	2.305422983100220335e+03	2.110035209980398122e+03	1.932909669583802952e+03	1.772321891426896173e+03	1.626708964429928074e+03	1.494654851168920004e+03	1.374876931817187597e+03	1.266213695106746400e+03	1.167613497972019559e+03	1.078124317199476536e+03	9.968844181414439163e+02	9.231138680556231293e+02	8.561068248930940854e+02	7.952245361621571647e+02	7.398889866172269194e+02	6.895771377711230343e+02	6.438157064661626237e+02	6.021764338675375257e+02	5.642718001975213156e+02	5.297511442730489080e+02	4.982971504209453428e+02	4.696226686157464201e+02	4.434678367158286392e+02	4.195974764688982077e+02	3.977987375283046276e+02	3.778789660786301852e+02	3.596637768250370186e+02	3.429953090701630458e+02	3.277306493979087918e+02	3.137404051188073026e+02	3.009074141192901948e+02	2.891255781096601822e+02	2.782988074935467466e+02	2.683400671966882101e+02	2.591705138041454575e+02	2.507187152720453298e+02	2.429199453113504603e+02	2.357155452939500151e+02	2.290523472137562351e+02	2.228821518529999253e+02	2.171612568631822455e+02	2.118500299762505108e+02	2.069125230195338645e+02	2.023161228224626882e+02	1.980312354779340751e+02	1.940310007603443410e+02	1.902910338089979803e+02	1.867891914630496331e+02	1.835053608848886029e+02	1.804212683357585263e+02	1.775203061724594988e+02	1.747873763193821617e+02	1.722087486377255630e+02	1.697719327653575760e+02	1.674655621376558940e+02	1.652792890235936056e+02	1.632036895231871654e+02	1.612301775736707441e+02	1.593509271031435901e+02	1.575588015531475037e+02	1.558472900663759049e+02	1.542104497031039614e+02	1.526428531112176472e+02	1.511395411296134625e+02	1.496959798548390665e+02	1.483080217457657000e+02	1.469718703819358723e+02	1.456840485279361701e+02	1.444413691895781255e+02	1.432409093775906399e+02	1.420799863218855137e+02	1.409561359039190336e+02	1.398670930969460926e+02	1.388107742240866571e+02	1.377852608621826391e+02	1.367887852359585850e+02	1.358197169617587576e+02	1.348765510135846739e+02	1.339578967962719958e+02	1.330624682216556778e+02	1.321890746934185472e+02	1.313366129153403676e+02	1.305040594457780969e+02	1.296904639284842347e+02
1.000000000000000000e+04	9.224791049058003409e+03	7.986216680017648287e+03	7.048490483399182267e+03	6.315751640767721256e+03	5.704680982195835895e+03	5.173583581982519718e+03	4.701910393553252106e+03	4.278577646624145018e+03	3.896727481997086215e+03	3.551481286920713501e+03	3.238978027852430841e+03	2.955954183410836322e+03	2.699551762148425496e+03	2.467223229211400849e+03	2.256678430198161550e+03	2.065850404361348410e+03	1.892870265208943010e+03	1.736046902023264010e+03	1.593849612012597163e+03	1.464892778486867201e+03	1.347922145912360747e+03	1.241802435466798670e+03	1.145506133164739822e+03	1.058103325680626313e+03	9.787524819872005537e+02	9.066920928368679142e+02	8.412330897634990379e+02	7.817519728081736048e+02	7.276845825326378190e+02	6.785204575154035638e+02	6.337977236304493545e+02	5.930984660863857698e+02	5.560445395082426785e+02	5.222937753059395618e+02	4.915365492188511780e+02	4.634926752732313275e+02	4.379085954591161567e+02	4.145548372435658848e+02	3.932237136055375686e+02	3.737272426223217963e+02	3.558952657749623540e+02	3.395737460865352659e+02	3.246232289782204816e+02	3.109174503380417605e+02	2.983420777597129927e+02	2.867935722367017206e+02	2.761781588015940656e+02	2.664108956931786452e+02	2.574148326244347800e+02	2.491202496221056606e+02	2.414639687216695449e+02	2.343887315381112160e+02	2.278426363995143902e+02	2.217786293343077375e+02	2.161540437491390207e+02	2.109301841288138348e+02	2.060719495369453398e+02	2.015474931005932717e+02	1.973279140281968580e+02	1.933869790410371934e+02	1.897008703979075506e+02	1.862479579632585285e+02	1.830085930139524351e+02	1.799649217010024813e+02	1.771007162827009438e+02	1.744012224265567568e+02	1.718530210408339087e+02	1.694439032443683857e+02	1.671627572169709879e+02	1.649994657934432780e+02	1.629448137734464126e+02	1.609904040181623941e+02	1.591285814937946554e+02	1.573523645026806719e+02	1.556553824155583072e+02	1.540318192844953842e+02	1.524763627753602293e+02	1.509841579127222815e+02	1.495507651785144674e+02	1.481721225498448291e+02	1.468445111010669848e+02	1.455645238311045375e+02	1.443290374094981701e+02	1.431351865639776406e+02	1.419803408588989839e+02	1.408620836378348429e+02	1.397781929253017381e+02	1.387266241021763165e+02	1.377054941870978837e+02	1.367130675720957242e+02	1.357477430752503835e+02	1.348080421861877767e+02	1.338925983921033378e+02	1.330001474826693197e+02	1.321295187418953390e+02	1.312796269436935290e+02	1.304494650758435910e+02	1.296380977242648953e+02	1.288446550558082038e+02
1.000000000000000000e+04	8.565356535813782102e+03	7.098651494784017814e+03	6.147846104022950385e+03	5.459679398642910201e+03	4.910750795148455836e+03	4.445394732823639970e+03	4.037623241912908725e+03	3.674277995743362226e+03	3.347835560326340328e+03	3.053351078595186209e+03	2.787149315181854945e+03	2.546252326257165350e+03	2.328119517305332465e+03	2.130521877172090171e+03	1.951475098745228934e+03	1.789199457753918296e+03	1.642092529845990612e+03	1.508708579285596215e+03	1.387741796742569704e+03	1.278012031478791641e+03	1.178452322854750946e+03	1.088097842050435247e+03	1.006076002990129496e+03	9.315975772685335414e+02	8.639486895212843365e+02	8.024835945386239473e+02	7.466181536225918762e+02	6.958239391685215196e+02	6.496229051856546448e+02	6.075825684887913667e+02	5.693116511589213360e+02	5.344561399088839835e+02	5.026957223974969793e+02	4.737405644380454532e+02	4.473283955300647108e+02	4.232218732685452096e+02	4.012061999982776683e+02	3.810869676198377078e+02	3.626882087477718528e+02	3.458506344962759158e+02	3.304300410452310075e+02	3.162958688387239476e+02	3.033298998069144545e+02	2.914250793947978764e+02	2.804844514424463569e+02	2.704201951029211841e+02	2.611527540171434225e+02	2.526100489004183203e+02	2.447267655412698844e+02	2.374437109794686478e+02	2.307072313225373534e+02	2.244686852871789711e+02	2.186839681188017721e+02	2.133130810553147683e+02	2.083197419650295785e+02	2.036710332080384376e+02	1.993370831496267215e+02	1.952907780972710725e+02	1.915075017428175386e+02	1.879648994717424273e+02	1.846426651548496807e+02	1.815223482668662598e+02	1.785871793834481309e+02	1.758219122954009208e+02	1.732126811480254673e+02	1.707468711665731860e+02	1.684130016669604970e+02	1.662006201758719328e+02	1.641002065973589197e+02	1.621030864650665819e+02	1.602013524115411087e+02	1.583877930694036422e+02	1.566558286945916052e+02	1.549994528699428713e+02	1.534131797090340683e+02	1.518919960357387140e+02	1.504313180653104780e+02	1.490269521583111612e+02	1.476750592596687284e+02	1.463721226723614279e+02	1.451149188488188599e+02	1.439004909133753642e+02	1.427261246566378645e+02	1.415893267673461366e+02	1.404878050897352182e+02	1.394194507146957562e+02	1.383823217312863676e+02	1.373746284817476635e+02	1.363947201781141700e+02	1.354410727520581190e+02	1.345122778218332940e+02	1.336070326712193150e+02	1.327241311454179424e+02	1.318624553778544453e+02	1.310209682700282201e+02	1.301987066539509499e+02	1.293947750733629221e+02	1.286083401260773087e+02	1.278386253150824388e+02
1.000000000000000000e+04	7.533292945976560986e+03	5.975553078163208738e+03	5.085857059268277226e+03	4.480003172124431330e+03	4.014503759818160233e+03	3.628669500081259685e+03	3.294939756313872294e+03	2.999761790542452673e+03	2.735698389203283114e+03	2.498094790605103299e+03	2.283646921954703885e+03	2.089771660617255293e+03	1.914319402207231860e+03	1.755435168399497343e+03	1.611485766178802123e+03	1.481017392227660366e+03	1.362728014212236303e+03	1.255447449251589205e+03	1.158121823154828235e+03	1.069800780410928155e+03	9.896265928892751162e+02	9.168246875989245837e+02	8.506953004280259165e+02	7.906060614888288001e+02	7.359853732402879132e+02	6.863164759654632689e+02	6.411321166619281939e+02	6.000097521205256044e+02	5.625672276407807431e+02	5.284588809533598806e+02	4.973720273500172198e+02	4.690237872743812204e+02	4.431582220232392046e+02	4.195437469572947293e+02	3.979707948629528573e+02	3.782497049413194645e+02	3.602088153985305325e+02	3.436927398259712163e+02	3.285608095314463526e+02	3.146856657446072063e+02	3.019519871995945550e+02	2.902553400152005452e+02	2.795011380680679167e+02	2.696037032017118236e+02	2.604854156478439791e+02	2.520759459689818414e+02	2.443115606714903549e+02	2.371344943973873569e+02	2.304923822876850181e+02	2.243377467286262572e+02	2.186275332503647917e+02	2.133226908520722134e+02	2.083877924829015456e+02	2.037906918198477797e+02	1.995022128552264462e+02	1.954958691424367601e+02	1.917476098521266863e+02	1.882355900650821070e+02	1.849399629759459458e+02	1.818426919056691418e+02	1.789273802229869830e+02	1.761791174579094559e+02	1.735843400554259404e+02	1.711307053668862750e+02	1.688069776113604519e+02	1.666029246611872736e+02	1.645092246160136540e+02	1.625173812292179036e+02	1.606196473404733922e+02	1.588089555495325556e+02	1.570788554397568078e+02	1.554234567262718656e+02	1.538373777636414275e+02	1.523156989021506149e+02	1.508539202308070344e+02	1.494479232893926053e+02	1.480939363719936637e+02	1.467885030805771862e+02	1.455284538198505970e+02	1.443108799542108329e+02	1.431331103743337394e+02	1.419926902450231125e+02	1.408873617278414088e+02	1.398150464917124509e+02	1.387738298425364860e+02	1.377619463190128783e+02	1.367777666163851507e+02	1.358197857130404032e+02	1.348866120868038081e+02	1.339769579185085604e+02	1.330896301902208734e+02	1.322235225942230272e+02	1.313776081769288453e+02	1.305509326489913917e+02	1.297426082994717547e+02	1.289518084577805439e+02	1.281777624523969052e+02	1.274197510203218684e+02	1.266771021253943701e+02
1.000000000000000000e+04	6.059229359824129460e+03	4.623134728220919897e+03	3.878413083880723661e+03	3.393922021940720242e+03	3.032660996552024244e+03	2.739110497591839703e+03	2.488379674438420807e+03	2.268348082637151037e+03	2.072478647294511120e+03	1.896788951104405896e+03	1.738540715583636938e+03	1.595656234727156061e+03	1.466448034590926227e+03	1.349486439781769377e+03	1.243529638807717447e+03	1.147483209302476780e+03	1.060374274556950468e+03	9.813334234174575386e+02	9.095810819430049605e+02	8.444166583840019484e+02	7.852095591957801162e+02	7.313915582136529565e+02	6.824502008256597492e+02	6.379230343488061408e+02	5.973925191141050846e+02	5.604815134824398228e+02	5.268492509797254115e+02	4.961877446470385848e+02	4.682185656689823077e+02	4.426899521524412648e+02	4.193742106380851169e+02	3.980653781913565581e+02	3.785771171549289988e+02	3.607408181243117156e+02	3.444038896184556506e+02	3.294282153858392803e+02	3.156887624060020130e+02	3.030723244835060086e+02	2.914763879358624763e+02	2.808081072873734456e+02	2.709833801269847982e+02	2.619260113930837406e+02	2.535669583321251537e+02	2.458436482552432949e+02	2.386993620018468789e+02	2.320826767221707030e+02	2.259469622211851174e+02	2.202499256726541148e+02	2.149532000211086711e+02	2.100219718475256911e+02	2.054246448867188235e+02	2.011325357558749545e+02	1.971195987882201166e+02	1.933621771675644538e+02	1.898387778314361469e+02	1.865298678559569225e+02	1.834176902569596734e+02	1.804860973416636512e+02	1.777203999255744975e+02	1.751072308919648037e+02	1.726344217183531384e+02	1.702908907270301881e+02	1.680665419364950424e+02	1.659521734989428126e+02	1.639393948065883535e+02	1.620205514379703118e+02	1.601886571950362850e+02	1.584373325539343398e+02	1.567607489174330340e+02	1.551535781157156464e+02	1.536109466554136134e+02	1.521283942647268361e+02	1.507018363258685270e+02	1.493275298252280550e+02	1.480020424870885449e+02	1.467222247886960531e+02	1.454851845834646724e+02	1.442882640851772749e+02	1.431290189897078733e+02	1.420051995321055358e+02	1.409147332962560029e+02	1.398557096116737739e+02	1.388263653878836692e+02	1.378250722509744719e+02	1.368503248599086817e+02	1.359007302917584639e+02	1.349749983956175470e+02	1.340719330244300238e+02	1.331904240626357989e+02	1.323294401752718272e+02	1.314880222112929857e+02	1.306652772001241374e+02	1.298603728863798494e+02	1.290725327527613331e+02	1.283010314859206176e+02	1.275451908443616844e+02	1.268043758912541392e+02	1.260779915585800808e+02	1.253654795121665870e+02
1.000000000000000000e+04	4.142831789053366265e+03	3.073118655387167109e+03	2.552554146235025200e+03	2.224233607956603919e+03	1.985160892881378231e+03	1.794548147232499559e+03	1.634050360142471163e+03	1.494644026671169513e+03	1.371437607747327093e+03	1.261472953188927931e+03	1.162756671487446738e+03	1.073817048635961555e+03	9.934918989828116764e+02	9.208209574142240399e+02	8.549873445186520939e+02	7.952831257302329959e+02	7.410873575428781805e+02	6.918510178804627913e+02	6.470859912435499837e+02	6.063566050303174961e+02	5.692728729592607806e+02	5.354849446092382550e+02	5.046784472849690246e+02	4.765705136187348216e+02	4.509063526636524557e+02	4.274562625892375536e+02	4.060130094344593772e+02	3.863895142041391182e+02	3.684168030622676042e+02	3.519421843529000853e+02	3.368276228178917222e+02	3.229482864101501036e+02	3.101912449965857377e+02	2.984543033224590545e+02	2.876449530845425215e+02	2.776794309837057995e+02	2.684818713047004621e+02	2.599835429782715437e+02	2.521221622744382671e+02	2.448412732976809991e+02	2.380896893365914764e+02	2.318209888862527635e+02	2.259930608309960292e+02	2.205676938624777677e+02	2.155102057259564390e+02	2.107891083457349453e+02	2.063758052871887685e+02	2.022443183742791746e+02	1.983710406037951657e+02	1.947345127852177598e+02	1.913152215925165933e+02	1.880954169446949606e+02	1.850589468384509360e+02	1.821911079418987356e+02	1.794785104247425807e+02	1.769089556501236871e+02	1.744713254879273450e+02	1.721554821306396263e+02	1.699521774018693634e+02	1.678529706459815998e+02	1.658501543758244452e+02	1.639366869354513199e+02	1.621061315065292945e+02	1.603526008523036523e+02	1.586707072513157755e+02	1.570555171260592147e+02	1.555025099193805715e+02	1.540075408145182507e+02	1.525668069334929555e+02	1.511768166836872354e+02	1.498343619541179805e+02	1.485364928914997904e+02	1.472804950121336844e+02	1.460638684288887248e+02	1.448843089937317075e+02	1.437396911752704227e+02	1.426280525080420887e+02	1.415475794658089228e+02	1.404965946252274875e+02	1.394735449989168217e+02	1.384769914285556922e+02	1.375055989388944226e+02	1.365581279630888218e+02	1.356334263581736934e+02	1.347304221372297661e+02	1.338481168517078572e+02	1.329855795636929088e+02	1.321419413535607816e+02	1.313163903135964574e+02	1.305081669828457223e+02	1.297165601826513921e+02	1.289409032161101436e+02	1.281805703981761155e+02	1.274349738862630943e+02	1.267035607839293476e+02	1.259858104928991906e+02	1.252812322909295375e+02	1.245893631151005110e+02	1.239097655320795468e+02
