0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.029321368386420727e+04	0.000000000000000000e+00	4.107937596268316227e-01
3.054245073622638665e+04	0.000000000000000000e+00	2.924038217184046773e-01
3.843681511305653839e+04	0.000000000000000000e+00	2.391694901893328673e-01
4.509597306494579971e+04	0.000000000000000000e+00	2.069936352421804793e-01
5.095211244185824762e+04	0.000000000000000000e+00	1.845785343420704161e-01
5.622457395186068607e+04	0.000000000000000000e+00	1.676216700524171821e-01
6.104367846454749088e+04	0.000000000000000000e+00	1.541212163371099564e-01
6.549556431903277553e+04	0.000000000000000000e+00	1.430072174060707524e-01
6.964153229421796277e+04	0.000000000000000000e+00	1.336434511953800974e-01
7.352751663045004534e+04	0.000000000000000000e+00	1.256191928802747604e-01
7.718922372185438871e+04	0.000000000000000000e+00	1.186522210253574267e-01
8.065516677488190180e+04	0.000000000000000000e+00	1.125392680871555307e-01
8.394858538549199875e+04	0.000000000000000000e+00	1.071286030754341201e-01
8.708872813835949637e+04	0.000000000000000000e+00	1.023037916573585615e-01
9.009174757534405217e+04	0.000000000000000000e+00	9.797351297268278025e-02
9.297134655757978908e+04	0.000000000000000000e+00	9.406486676588619866e-02
9.573925815399018757e+04	0.000000000000000000e+00	9.051880127541851728e-02
9.840561003768365481e+04	0.000000000000000000e+00	8.728688902400447147e-02
1.009792063865781529e+05	0.000000000000000000e+00	8.432899246622346801e-02
1.034677494099187461e+05	0.000000000000000000e+00	8.161153622466420232e-02
1.058780157790614467e+05	0.000000000000000000e+00	7.910620418283746680e-02
1.082159987839676032e+05	0.000000000000000000e+00	7.678894110253114969e-02
1.104870240469281707e+05	0.000000000000000000e+00	7.463917688946022921e-02
1.126958445675020193e+05	0.000000000000000000e+00	7.263921646902542217e-02
1.148467194250635221e+05	0.000000000000000000e+00	7.077375471362222503e-02
1.169434794269757549e+05	0.000000000000000000e+00	6.902948705809078267e-02
1.189895822329099465e+05	0.000000000000000000e+00	6.739479420485758321e-02
1.209881589247704978e+05	0.000000000000000000e+00	6.585948480624473356e-02
