0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.518086920056667168e+03	2.808460802104833978e-03	7.047656509268701575e-01
2.849215334319217163e+03	5.271048368490551840e-03	6.222329232981642644e-01
4.041068403686184865e+03	7.475976546819441786e-03	5.596130774761113313e-01
5.126645739467077874e+03	9.484294618014093778e-03	5.109456805503991284e-01
6.129275274769433963e+03	1.133915925832345260e-02	4.722660591508980876e-01
7.065802777708262511e+03	1.307173513876028551e-02	4.408897042595444349e-01
7.948650702426854878e+03	1.470500379948968227e-02	4.149653970924037649e-01
8.787167236356288413e+03	1.625625938725913308e-02	3.931927246480008686e-01
9.588524146083920641e+03	1.773876967025525206e-02	3.746411938737066460e-01
1.035832400349625095e+04	1.916289940646806467e-02	3.586328248268882413e-01
1.110101762687791961e+04	2.053688260972414900e-02	3.446648653750215008e-01
1.182019580509905791e+04	2.186736223943325924e-02	3.323581735474022136e-01
1.251879651800297142e+04	2.315977355830549714e-02	3.214222294933888335e-01
1.319925450642004580e+04	2.441862083687708351e-02	3.116310631890668592e-01
1.386361092159068539e+04	2.564768020494277018e-02	3.028064439402676222e-01
1.451359491898794113e+04	2.685015060012769031e-02	2.948059670683200184e-01
1.515068524587028151e+04	2.802876770486002062e-02	2.875144887020985585e-01
1.577615735855455023e+04	2.918589111332592009e-02	2.808378811030263211e-01
1.639111992894146897e+04	3.032357186854171827e-02	2.746984182047959022e-01
1.699654346731728947e+04	3.144360541453698754e-02	2.690313216827530662e-01
1.759328301363484570e+04	3.254757357522446160e-02	2.637821439107770893e-01
1.818209631265026837e+04	3.363687817840299576e-02	2.589047619857566263e-01
1.876365851170932729e+04	3.471276824666225808e-02	2.543598233060400671e-01
1.933857415257830144e+04	3.577636218226985798e-02	2.501135286689251114e-01
1.990738703658601298e+04	3.682866601768412101e-02	2.461366704121215332e-01
2.047058840271099689e+04	3.787058854501534205e-02	2.424038652779620384e-01
2.102862375564888862e+04	3.890295394795044437e-02	2.388929374055189236e-01
2.158189860470999338e+04	3.992651241871348483e-02	2.355844181416035799e-01
2.213078331725054159e+04	4.094194913691349968e-02	2.324611375464801233e-01
2.267561724706829773e+04	4.194989190707635457e-02	2.295078884663376007e-01
2.321671226512441717e+04	4.295091769048017816e-02	2.267111484804603394e-01
2.375435579446337942e+04	4.394555821975725668e-02	2.240588483431030509e-01
2.428881343139275850e+04	4.493430484807659636e-02	2.215401780352548033e-01
2.482033121947244945e+04	4.591761275602403158e-02	2.191454234371640053e-01
2.534913763062199723e+04	4.689590461665069793e-02	2.168658280843275277e-01
2.587544529793269248e+04	4.786957380117548566e-02	2.146934755902691616e-01
2.639945253699283421e+04	4.883898719343674616e-02	2.126211891905407103e-01
2.692134468628022660e+04	4.980448766961841772e-02	2.106424455444458332e-01
2.744129529211018598e+04	5.076639629040384516e-02	2.087513004683866913e-01
2.795946715950141152e+04	5.172501424507761070e-02	2.069423247009957167e-01
2.847601328695431221e+04	5.268062458086547606e-02	2.052105481402156095e-01
2.899107770035223075e+04	5.363349374565162808e-02	2.035514112652868080e-01
2.950479619890991307e+04	5.458387296798333788e-02	2.019607226767049513e-01
3.001729702418246961e+04	5.553199949473756891e-02	2.004346218656513912e-01
3.052870146156388000e+04	5.647809770389317086e-02	1.989695464698332805e-01
3.103912438236898743e+04	5.742238010738262566e-02	1.975622033917198428e-01
3.154867473347754640e+04	5.836504825693346332e-02	1.962095432531255068e-01
3.205745598057230382e+04	5.930629356405876101e-02	1.949087377409435551e-01
3.256556651020323261e+04	6.024629804387598292e-02	1.936571594659555473e-01
3.307309999522944418e+04	6.118523499117447390e-02	1.924523640125079260e-01
3.358014572760933515e+04	6.212326959607726573e-02	1.912920739035443018e-01
3.408678892201460258e+04	6.306055950572701796e-02	1.901741642446798108e-01
3.459311099331299920e+04	6.399725533762905261e-02	1.890966498439751176e-01
3.509918981060125952e+04	6.493350114961232711e-02	1.880576736319543030e-01
3.560509993015384680e+04	6.586943487078461557e-02	1.870554962300213231e-01
