0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.117730404654464849e+01	1.892610501903743475e-04	2.547950393201730765e-02
1.026824966274947286e+02	3.798296374237847468e-04	2.545793907213796808e-02
1.545350198783853273e+02	5.716833143373654036e-04	2.544422384813004728e-02
2.067521148116871643e+02	7.648858763606655470e-04	2.543729895271550426e-02
2.593492132239089756e+02	9.594944241751646912e-04	2.543628718100594474e-02
3.123402533364476312e+02	1.155560531710644835e-03	2.544045841711641692e-02
3.657379350285668806e+02	1.353131190606564642e-03	2.544920183846738695e-02
4.195539270721581602e+02	1.552249577059744727e-03	2.546200377802147752e-02
4.737990361040257881e+02	1.752955677084967571e-03	2.547843003344592294e-02
5.284833449939611683e+02	1.955286798527443911e-03	2.549811168093199173e-02
5.836163266492151251e+02	2.159277992180046266e-03	2.552073365885563008e-02
6.392069380335673259e+02	2.364962399686693865e-03	2.554602554691504102e-02
6.952636981916609784e+02	2.572371542258981587e-03	2.557375409071292044e-02
7.517947532949252718e+02	2.781535561367713075e-03	2.560371711829194721e-02
8.088079311166336538e+02	2.992483420318257838e-03	2.563573857025062963e-02
8.663107868639967819e+02	3.205243073843748371e-03	2.566966442364011780e-02
9.243106419159255438e+02	3.419841611446695212e-03	2.570535933561381159e-02
9.828146167147732513e+02	3.636305379108244196e-03	2.574270386866440649e-02
1.041829658821638532e+03	3.854660083100939095e-03	2.578159218742611877e-02
1.101362566954506292e+03	4.074930878936616242e-03	2.582193013918352917e-02
1.161420011676444801e+03	4.297142447918389334e-03	2.586363364770566040e-02
1.222008553279312991e+03	4.521319063315117244e-03	2.590662736386000267e-02
1.283134657310054308e+03	4.747484647812690375e-03	2.595084352742826894e-02
1.344804708107976239e+03	4.975662823605346737e-03	2.599622100326640789e-02
1.407025020657106097e+03	5.205876956252250901e-03	2.604270446191783023e-02
1.469801851005863000e+03	5.438150193232734603e-03	2.609024368034478306e-02
1.533141405463926503e+03	5.672505497976797380e-03	2.613879294291222843e-02
1.597049848751649961e+03	5.908965680019727558e-03	2.618831052634664619e-02
1.661533311248942937e+03	6.147553421824512865e-03	2.623875825528865571e-02
1.726597895467147055e+03	6.388291302729121220e-03	2.629010111740468295e-02
1.792249681848404634e+03	6.631201820405316361e-03	2.634230692892339243e-02
1.858494733980702676e+03	6.876307410155332346e-03	2.639534604301519913e-02
1.925339103303965658e+03	7.123630462325296689e-03	2.644919109469408974e-02
